dep_airport,arr_airport,carrier_group,ac_category,route_type,gcd_km,freq_band,co2_per_km,annual_co2_kg,annual_co2_saving_final
BVA,IAS,narrowbody-mixed,narrowbody,narrowbody,1893,50-200,17.8,2570000,14800
BVA,IAS,narrowbody-mixed,narrowbody,narrowbody,1893,50-200,22.3,5150000,23900
BVA,OTP,narrowbody-mixed,narrowbody,narrowbody,1888,50-200,17.8,3470000,20200
BVA,OTP,narrowbody-mixed,narrowbody,narrowbody,1888,200-500,22.3,10700000,49700
BVA,SCV,narrowbody-mixed,narrowbody,narrowbody,1786,50-200,17.9,1690000,10300
BVA,TIA,narrowbody-mixed,narrowbody,narrowbody,1633,50-200,18,3200000,21300
BVA,TIA,narrowbody-mixed,narrowbody,narrowbody,1633,<50,22.5,551000,3010
BVA,TSR,narrowbody-mixed,narrowbody,narrowbody,1492,50-200,18,2180000,15900
CDT,FCO,narrowbody-mixed,narrowbody,narrowbody,1035,<50,23.9,1060000,8380
CDT,OTP,narrowbody-mixed,narrowbody,narrowbody,2181,50-200,22,4120000,16800
CFU,CLJ,narrowbody-mixed,narrowbody,narrowbody,855,<50,20,530000,6020
CFU,CLJ,narrowbody-mixed,narrowbody,narrowbody,855,<50,25,149000,1290
CFU,FCO,narrowbody-mixed,narrowbody,narrowbody,689,<50,26.5,366000,3870
CFU,MXP,narrowbody-mixed,narrowbody,narrowbody,1131,<50,23.5,532000,3870
CFU,VIE,narrowbody-mixed,narrowbody,narrowbody,980,50-200,24.1,1250000,10300
CGN,CRA,narrowbody-mixed,narrowbody,narrowbody,1445,50-200,18.1,1360000,10100
CGN,FCO,narrowbody-mixed,narrowbody,narrowbody,1078,<50,23.7,818000,6240
CGN,OTP,narrowbody-mixed,narrowbody,narrowbody,1574,<50,18,56600,430
CGN,OTP,narrowbody-mixed,narrowbody,narrowbody,1574,50-200,22.5,2660000,14600
CGN,TIA,narrowbody-mixed,narrowbody,narrowbody,1424,50-200,18.2,2250000,17000
CGN,TIA,narrowbody-mixed,narrowbody,narrowbody,1424,<50,22.7,162000,1080
CHQ,CLJ,narrowbody-mixed,narrowbody,narrowbody,1252,<50,18.5,648000,5380
CHQ,CLJ,narrowbody-mixed,narrowbody,narrowbody,1252,<50,23.2,232000,1500
CIA,CLJ,narrowbody-mixed,narrowbody,narrowbody,1041,50-200,19,2240000,22100
CIA,CLJ,narrowbody-mixed,narrowbody,narrowbody,1041,<50,23.8,695000,5380
CIA,CRA,narrowbody-mixed,narrowbody,narrowbody,958,<50,19.4,520000,5380
CIA,IAS,narrowbody-mixed,narrowbody,narrowbody,1329,<50,18.3,1020000,8170
CIA,IAS,narrowbody-mixed,narrowbody,narrowbody,1329,50-200,23,3110000,20000
CIA,OLB,narrowbody-mixed,narrowbody,narrowbody,274,50-200,37,710000,13800
CIY,TIA,narrowbody-mixed,narrowbody,narrowbody,658,<50,21.6,497000,6880
CIY,TIA,narrowbody-mixed,narrowbody,narrowbody,658,<50,26.9,106000,1080
CPH,IAS,narrowbody-mixed,narrowbody,narrowbody,1394,<50,18.2,609000,4730
CPH,IAS,narrowbody-mixed,narrowbody,narrowbody,1394,<50,22.8,1490000,9240
CPH,OTP,narrowbody-mixed,narrowbody,narrowbody,1551,50-200,18,2600000,18300
CPH,OTP,narrowbody-mixed,narrowbody,narrowbody,1551,50-200,22.5,3220000,18100
CRL,CLJ,narrowbody-mixed,narrowbody,narrowbody,1464,50-200,18.1,5160000,38100
CRL,CLJ,narrowbody-mixed,narrowbody,narrowbody,1464,<50,22.7,265000,1500
CRL,CRA,narrowbody-mixed,narrowbody,narrowbody,1606,50-200,18,1960000,13300
CRL,CTA,narrowbody-mixed,narrowbody,narrowbody,1669,<50,17.9,239000,1500
CRL,IAS,narrowbody-mixed,narrowbody,narrowbody,1727,50-200,17.9,1920000,12000
CRL,IAS,narrowbody-mixed,narrowbody,narrowbody,1727,50-200,22.4,4290000,21700
CRL,OTP,narrowbody-mixed,narrowbody,narrowbody,1743,50-200,17.9,2900000,18300
CRL,OTP,narrowbody-mixed,narrowbody,narrowbody,1743,200-500,22.4,7880000,39600
CRL,SCV,narrowbody-mixed,narrowbody,narrowbody,1617,50-200,18,2320000,15700
CRL,TIA,narrowbody-mixed,narrowbody,narrowbody,1545,50-200,18,4620000,32500
CRL,TIA,narrowbody-mixed,narrowbody,narrowbody,1545,50-200,22.6,3000000,16800
CRL,TSR,narrowbody-mixed,narrowbody,narrowbody,1350,50-200,18.3,1850000,14600
CTA,AUH,narrowbody-mixed,narrowbody,narrowbody,4007,<50,7.65,827000,5380
CTA,BLQ,narrowbody-mixed,narrowbody,narrowbody,843,50-200,20.1,1440000,16600
CTA,BLQ,narrowbody-mixed,narrowbody,narrowbody,843,200-500,25.1,6680000,61900
CTA,BVA,narrowbody-mixed,narrowbody,narrowbody,1687,<50,17.9,242000,1500
CTA,CLJ,narrowbody-mixed,narrowbody,narrowbody,1254,50-200,18.5,1410000,12000
CTA,CRL,narrowbody-mixed,narrowbody,narrowbody,1669,<50,17.9,239000,1500
CTA,FMM,narrowbody-mixed,narrowbody,narrowbody,1231,<50,18.5,91300,860
CTA,FMM,narrowbody-mixed,narrowbody,narrowbody,1231,50-200,23.2,2970000,20400
CTA,HAM,narrowbody-mixed,narrowbody,narrowbody,1836,<50,17.9,262000,1500
CTA,HER,narrowbody-mixed,narrowbody,narrowbody,933,<50,24.4,911000,7740
CTA,HHN,narrowbody-mixed,narrowbody,narrowbody,1518,<50,18,219000,1500
CTA,IAS,narrowbody-mixed,narrowbody,narrowbody,1489,<50,18,591000,4300
CTA,IAS,narrowbody-mixed,narrowbody,narrowbody,1489,<50,22.6,1010000,5800
CTA,JTR,narrowbody-mixed,narrowbody,narrowbody,932,<50,24.4,683000,5800
CTA,LIN,narrowbody-mixed,narrowbody,narrowbody,1006,<50,19.2,520000,5380
CTA,LIN,narrowbody-mixed,narrowbody,narrowbody,1006,200-500,24,11200000,90900
CTA,MLA,narrowbody-mixed,narrowbody,narrowbody,187,50-200,44.1,750000,17800
CTA,MXP,narrowbody-mixed,narrowbody,narrowbody,1046,50-200,23.8,3160000,24900
CTA,OTP,narrowbody-mixed,narrowbody,narrowbody,1215,50-200,18.6,1920000,16600
CTA,OTP,narrowbody-mixed,narrowbody,narrowbody,1215,50-200,23.3,1980000,13800
CTA,PRG,narrowbody-mixed,narrowbody,narrowbody,1405,<50,18.2,76600,645
CTA,PRG,narrowbody-mixed,narrowbody,narrowbody,1405,50-200,22.8,2530000,15500
CTA,SSH,narrowbody-mixed,narrowbody,narrowbody,2087,<50,22.1,1290000,5380
CTA,TIA,narrowbody-mixed,narrowbody,narrowbody,592,50-200,22.3,952000,14200
CTA,TIA,narrowbody-mixed,narrowbody,narrowbody,592,50-200,27.8,1860000,22100
CTA,TLV,narrowbody-mixed,narrowbody,narrowbody,1904,50-200,22.3,3520000,16300
CTA,TRN,narrowbody-mixed,narrowbody,narrowbody,1057,<50,19,462000,4520
CTA,TRN,narrowbody-mixed,narrowbody,narrowbody,1057,200-500,23.8,5810000,45200
CTA,VCE,narrowbody-mixed,narrowbody,narrowbody,921,<50,19.6,307000,3220
CTA,VCE,narrowbody-mixed,narrowbody,narrowbody,921,50-200,24.5,4380000,38100
CTA,VRN,narrowbody-mixed,narrowbody,narrowbody,945,50-200,19.5,974000,10300
CTA,VRN,narrowbody-mixed,narrowbody,narrowbody,945,50-200,24.3,4440000,37800
DTM,BNX,narrowbody-mixed,narrowbody,narrowbody,1022,<50,19.1,273000,2800
DTM,BNX,narrowbody-mixed,narrowbody,narrowbody,1022,<50,23.9,122000,1080
DTM,CLJ,narrowbody-mixed,narrowbody,narrowbody,1278,50-200,18.4,3510000,29200
DTM,CLJ,narrowbody-mixed,narrowbody,narrowbody,1278,<50,23.1,148000,1080
DTM,CRA,narrowbody-mixed,narrowbody,narrowbody,1447,<50,18.1,472000,3440
DTM,FCO,narrowbody-mixed,narrowbody,narrowbody,1135,50-200,23.5,1970000,14400
DTM,IAS,narrowbody-mixed,narrowbody,narrowbody,1521,50-200,18,1420000,10100
DTM,IAS,narrowbody-mixed,narrowbody,narrowbody,1521,50-200,22.6,2580000,14600
DTM,OTP,narrowbody-mixed,narrowbody,narrowbody,1569,50-200,18,5190000,35900
DTM,OTP,narrowbody-mixed,narrowbody,narrowbody,1569,<50,22.5,1520000,8380
DTM,SBZ,narrowbody-mixed,narrowbody,narrowbody,1363,50-200,18.3,3560000,28000
DTM,SCV,narrowbody-mixed,narrowbody,narrowbody,1411,50-200,18.2,2080000,15900
DTM,TIA,narrowbody-mixed,narrowbody,narrowbody,1453,200-500,18.1,5840000,43400
DTM,TIA,narrowbody-mixed,narrowbody,narrowbody,1453,<50,22.7,956000,5590
DTM,TSR,narrowbody-mixed,narrowbody,narrowbody,1188,50-200,18.6,2370000,20900
DTM,TZL,narrowbody-mixed,narrowbody,narrowbody,1138,<50,18.8,854000,7740
EDI,OTP,narrowbody-mixed,narrowbody,narrowbody,2417,<50,17.4,1390000,6450
EDI,OTP,narrowbody-mixed,narrowbody,narrowbody,2417,<50,21.7,1310000,4940
EIN,CLJ,narrowbody-mixed,narrowbody,narrowbody,1424,<50,18.2,233000,1720
EIN,CLJ,narrowbody-mixed,narrowbody,narrowbody,1424,<50,22.7,583000,3440
EIN,FCO,narrowbody-mixed,narrowbody,narrowbody,1191,<50,23.3,1140000,7960
EIN,IAS,narrowbody-mixed,narrowbody,narrowbody,1672,<50,17.9,30000,215
EIN,IAS,narrowbody-mixed,narrowbody,narrowbody,1672,<50,22.4,638000,3220
EIN,OTP,narrowbody-mixed,narrowbody,narrowbody,1712,50-200,22.4,2260000,11600
EIN,TIA,narrowbody-mixed,narrowbody,narrowbody,1561,50-200,18,1400000,9890
FCO,AGP,narrowbody-mixed,narrowbody,narrowbody,1543,50-200,22.6,5880000,33100
FCO,AMM,narrowbody-mixed,narrowbody,narrowbody,2382,<50,21.7,1550000,5800
FCO,AUH,narrowbody-mixed,narrowbody,narrowbody,4339,50-200,7.57,2100000,12500
FCO,BCN,narrowbody-mixed,narrowbody,narrowbody,847,200-500,25,7910000,72900
FCO,BSL,narrowbody-mixed,narrowbody,narrowbody,744,50-200,26,1780000,18100
FCO,BUD,narrowbody-mixed,narrowbody,narrowbody,835,<50,25.1,231000,2150
FCO,CDT,narrowbody-mixed,narrowbody,narrowbody,1035,<50,23.9,1060000,8380
FCO,CFU,narrowbody-mixed,narrowbody,narrowbody,689,<50,26.5,366000,3870
FCO,CGN,narrowbody-mixed,narrowbody,narrowbody,1078,<50,23.7,818000,6240
FCO,CRA,narrowbody-mixed,narrowbody,narrowbody,985,50-200,19.3,1730000,17800
FCO,DMM,narrowbody-mixed,narrowbody,narrowbody,3811,<50,7.7,528000,3440
FCO,DTM,narrowbody-mixed,narrowbody,narrowbody,1135,50-200,23.5,1970000,14400
FCO,EIN,narrowbody-mixed,narrowbody,narrowbody,1191,<50,23.3,1140000,7960
FCO,EVN,narrowbody-mixed,narrowbody,narrowbody,2688,200-500,8.22,5350000,47300
FCO,FMM,narrowbody-mixed,narrowbody,narrowbody,705,<50,26.4,650000,6880
FCO,FNC,narrowbody-mixed,narrowbody,narrowbody,2741,<50,8.18,762000,6660
FCO,GOT,narrowbody-mixed,narrowbody,narrowbody,1761,50-200,22.4,2920000,14400
FCO,GYD,narrowbody-mixed,narrowbody,narrowbody,3141,50-200,7.94,1970000,15500
FCO,HRG,narrowbody-mixed,narrowbody,narrowbody,2546,<50,8.34,403000,3660
FCO,IAS,narrowbody-mixed,narrowbody,narrowbody,1353,<50,18.3,198000,1500
FCO,IAS,narrowbody-mixed,narrowbody,narrowbody,1353,50-200,22.9,4340000,27300
FCO,IBZ,narrowbody-mixed,narrowbody,narrowbody,975,50-200,24.2,1180000,9890
FCO,JED,narrowbody-mixed,narrowbody,narrowbody,3362,<50,7.85,977000,7310
FCO,JSI,narrowbody-mixed,narrowbody,narrowbody,995,<50,24,478000,3870
FCO,JTR,narrowbody-mixed,narrowbody,narrowbody,1287,<50,23.1,594000,3870
FCO,KEF,narrowbody-mixed,narrowbody,narrowbody,3315,50-200,7.87,1800000,13500
FCO,KUT,narrowbody-mixed,narrowbody,narrowbody,2485,50-200,21.6,4130000,15000
FCO,LCA,narrowbody-mixed,narrowbody,narrowbody,2010,50-200,22.2,3170000,14000
FCO,LGW,narrowbody-mixed,narrowbody,narrowbody,1402,200-500,22.8,12200000,75000
FCO,LMP,narrowbody-mixed,narrowbody,narrowbody,702,<50,26.4,556000,5800
FCO,LUX,narrowbody-mixed,narrowbody,narrowbody,985,50-200,24.1,1640000,13500
FCO,LYS,narrowbody-mixed,narrowbody,narrowbody,719,50-200,26.2,2320000,24100
FCO,MAD,narrowbody-mixed,narrowbody,narrowbody,1328,200-500,23,13700000,88200
FCO,NCE,narrowbody-mixed,narrowbody,narrowbody,459,50-200,30.3,2750000,38700
FCO,OPO,narrowbody-mixed,narrowbody,narrowbody,1735,<50,22.4,1050000,5380
FCO,ORY,narrowbody-mixed,narrowbody,narrowbody,1086,50-200,23.7,2750000,20900
FCO,OTP,narrowbody-mixed,narrowbody,narrowbody,1162,200-500,18.7,4350000,39100
FCO,OTP,narrowbody-mixed,narrowbody,narrowbody,1162,200-500,23.4,5610000,40200
FCO,PMI,narrowbody-mixed,narrowbody,narrowbody,837,50-200,25.1,1050000,9890
FCO,PRG,narrowbody-mixed,narrowbody,narrowbody,935,50-200,24.4,2510000,21500
FCO,RAK,narrowbody-mixed,narrowbody,narrowbody,2123,<50,17.7,112000,645
FCO,RAK,narrowbody-mixed,narrowbody,narrowbody,2123,<50,22,889000,3660
FCO,RUH,narrowbody-mixed,narrowbody,narrowbody,3669,<50,7.74,511000,3440
FCO,RZE,narrowbody-mixed,narrowbody,narrowbody,1189,50-200,23.3,1970000,14000
FCO,SCV,narrowbody-mixed,narrowbody,narrowbody,1289,50-200,18.4,3560000,29200
FCO,SCV,narrowbody-mixed,narrowbody,narrowbody,1289,<50,23.1,832000,5380
FCO,SPU,narrowbody-mixed,narrowbody,narrowbody,381,<50,32.3,370000,5800
FCO,SPX,narrowbody-mixed,narrowbody,narrowbody,2115,<50,17.7,149000,860
FCO,SPX,narrowbody-mixed,narrowbody,narrowbody,2115,<50,22.1,1680000,7100
FCO,SSH,narrowbody-mixed,narrowbody,narrowbody,2525,<50,8.36,971000,9030
FCO,SVQ,narrowbody-mixed,narrowbody,narrowbody,1622,50-200,22.5,3830000,20600
FCO,TBS,narrowbody-mixed,narrowbody,narrowbody,2696,<50,8.22,22200,215
FCO,TFS,narrowbody-mixed,narrowbody,narrowbody,3016,50-200,8,2530000,20600
FCO,TGD,narrowbody-mixed,narrowbody,narrowbody,581,50-200,28,975000,11800
FCO,TIA,narrowbody-mixed,narrowbody,narrowbody,623,200-500,22,6320000,90300
FCO,TIA,narrowbody-mixed,narrowbody,narrowbody,623,50-200,27.4,920000,10500
FCO,TKU,narrowbody-mixed,narrowbody,narrowbody,2185,<50,22,1870000,7520
FCO,TLV,narrowbody-mixed,narrowbody,narrowbody,2277,50-200,21.8,6270000,24700
FCO,TSR,narrowbody-mixed,narrowbody,narrowbody,853,50-200,20,1420000,16300
FCO,TSR,narrowbody-mixed,narrowbody,narrowbody,853,<50,25,277000,2580
FCO,VIE,narrowbody-mixed,narrowbody,narrowbody,777,200-500,25.6,4900000,48200
FCO,VLC,narrowbody-mixed,narrowbody,narrowbody,1099,50-200,23.6,3480000,26200
FCO,WAW,narrowbody-mixed,narrowbody,narrowbody,1324,<50,23,669000,4300
FKB,KFZ,narrowbody-mixed,narrowbody,narrowbody,1217,<50,18.6,520000,4520
FKB,SBZ,narrowbody-mixed,narrowbody,narrowbody,1249,50-200,18.5,1710000,14400
FKB,TIA,narrowbody-mixed,narrowbody,narrowbody,1225,50-200,18.5,2180000,18700
FKB,TIA,narrowbody-mixed,narrowbody,narrowbody,1225,<50,23.2,85400,645
FKB,TSR,narrowbody-mixed,narrowbody,narrowbody,1051,50-200,19,1980000,19400
FMM,CLJ,narrowbody-mixed,narrowbody,narrowbody,1019,50-200,19.1,1690000,17000
FMM,CLJ,narrowbody-mixed,narrowbody,narrowbody,1019,<50,23.9,731000,5800
FMM,CTA,narrowbody-mixed,narrowbody,narrowbody,1231,<50,18.5,91300,860
FMM,CTA,narrowbody-mixed,narrowbody,narrowbody,1231,50-200,23.2,2970000,20400
FMM,FCO,narrowbody-mixed,narrowbody,narrowbody,705,<50,26.4,650000,6880
FMM,IAS,narrowbody-mixed,narrowbody,narrowbody,1304,50-200,18.4,1270000,10300
FMM,IAS,narrowbody-mixed,narrowbody,narrowbody,1304,50-200,23,3210000,20900
FMM,INI,narrowbody-mixed,narrowbody,narrowbody,1038,50-200,19.1,989000,9890
FMM,INI,narrowbody-mixed,narrowbody,narrowbody,1038,<50,23.9,74300,645
FMM,KFZ,narrowbody-mixed,narrowbody,narrowbody,1036,<50,19.1,454000,4520
FMM,OHD,narrowbody-mixed,narrowbody,narrowbody,1122,<50,18.8,380000,3440
FMM,OTP,narrowbody-mixed,narrowbody,narrowbody,1273,<50,18.4,1130000,9460
FMM,OTP,narrowbody-mixed,narrowbody,narrowbody,1273,50-200,23.1,1970000,13100
FMM,PDV,narrowbody-mixed,narrowbody,narrowbody,1320,50-200,18.3,1280000,10300
FMM,SBZ,narrowbody-mixed,narrowbody,narrowbody,1078,50-200,18.9,3590000,34400
FMM,SCV,narrowbody-mixed,narrowbody,narrowbody,1201,50-200,18.6,1810000,15900
FMM,SCV,narrowbody-mixed,narrowbody,narrowbody,1201,<50,23.3,532000,3660
FMM,TGD,narrowbody-mixed,narrowbody,narrowbody,941,50-200,19.5,935000,9890
FMM,TGD,narrowbody-mixed,narrowbody,narrowbody,941,<50,24.4,45900,430
FMM,TIA,narrowbody-mixed,narrowbody,narrowbody,1044,50-200,19,3780000,37200
FMM,TIA,narrowbody-mixed,narrowbody,narrowbody,1044,<50,23.8,199000,1500
FMM,TSR,narrowbody-mixed,narrowbody,narrowbody,875,50-200,19.9,1880000,21100
FMM,TZL,narrowbody-mixed,narrowbody,narrowbody,760,<50,20.7,644000,7960
FMM,TZL,narrowbody-mixed,narrowbody,narrowbody,760,<50,25.8,196000,1940
FNC,FCO,narrowbody-mixed,narrowbody,narrowbody,2741,<50,8.18,762000,6660
FNC,VIE,narrowbody-mixed,narrowbody,narrowbody,3262,50-200,7.89,2240000,17000
GLA,OTP,narrowbody-mixed,narrowbody,narrowbody,2478,<50,21.6,696000,2580
GOA,TIA,narrowbody-mixed,narrowbody,narrowbody,945,50-200,19.5,2150000,22800
GOA,TIA,narrowbody-mixed,narrowbody,narrowbody,945,<50,24.3,529000,4520
GOT,FCO,narrowbody-mixed,narrowbody,narrowbody,1761,50-200,22.4,2920000,14400
GVA,OTP,narrowbody-mixed,narrowbody,narrowbody,1566,50-200,18,1690000,11800
GVA,OTP,narrowbody-mixed,narrowbody,narrowbody,1566,50-200,22.5,2220000,12300
HAM,CTA,narrowbody-mixed,narrowbody,narrowbody,1836,<50,17.9,262000,1500
HAM,OTP,narrowbody-mixed,narrowbody,narrowbody,1539,<50,18,637000,4520
HAM,OTP,narrowbody-mixed,narrowbody,narrowbody,1539,50-200,22.6,3020000,17000
HAM,TIA,narrowbody-mixed,narrowbody,narrowbody,1539,50-200,18,3410000,24100
HAM,TIA,narrowbody-mixed,narrowbody,narrowbody,1539,<50,22.6,1390000,7740
HER,CTA,narrowbody-mixed,narrowbody,narrowbody,933,<50,24.4,911000,7740
HER,MXP,narrowbody-mixed,narrowbody,narrowbody,1793,<50,22.4,802000,3870
HER,TLV,narrowbody-mixed,narrowbody,narrowbody,969,<50,19.3,375000,3870
HER,TLV,narrowbody-mixed,narrowbody,narrowbody,969,<50,24.2,563000,4730
HHN,CLJ,narrowbody-mixed,narrowbody,narrowbody,1260,50-200,18.5,1680000,14200
HHN,CTA,narrowbody-mixed,narrowbody,narrowbody,1518,<50,18,219000,1500
HHN,TIA,narrowbody-mixed,narrowbody,narrowbody,1352,<50,18.3,1190000,9460
HHN,TIA,narrowbody-mixed,narrowbody,narrowbody,1352,50-200,22.9,2320000,14600
HHN,TSR,narrowbody-mixed,narrowbody,narrowbody,1143,50-200,18.7,1540000,14200
IBZ,FCO,narrowbody-mixed,narrowbody,narrowbody,975,50-200,24.2,1180000,9890
IBZ,NAP,narrowbody-mixed,narrowbody,narrowbody,1122,<50,23.5,793000,5800
IST,IAS,narrowbody-mixed,narrowbody,narrowbody,661,<50,21.5,199000,2800
IST,IAS,narrowbody-mixed,narrowbody,narrowbody,661,<50,26.9,284000,3220
JSI,FCO,narrowbody-mixed,narrowbody,narrowbody,995,<50,24,478000,3870
JSI,MXP,narrowbody-mixed,narrowbody,narrowbody,1405,<50,22.8,640000,3870
JSI,NAP,narrowbody-mixed,narrowbody,narrowbody,806,<50,25.4,409000,3870
JSI,OTP,narrowbody-mixed,narrowbody,narrowbody,637,<50,21.8,13900,215
JSI,OTP,narrowbody-mixed,narrowbody,narrowbody,637,<50,27.2,588000,6660
JTR,CTA,narrowbody-mixed,narrowbody,narrowbody,932,<50,24.4,683000,5800
JTR,FCO,narrowbody-mixed,narrowbody,narrowbody,1287,<50,23.1,594000,3870
JTR,NAP,narrowbody-mixed,narrowbody,narrowbody,1090,<50,23.7,774000,5800
JTR,OTP,narrowbody-mixed,narrowbody,narrowbody,911,<50,19.6,537000,5800
JTR,OTP,narrowbody-mixed,narrowbody,narrowbody,911,<50,24.6,403000,3440
KEF,FCO,narrowbody-mixed,narrowbody,narrowbody,3315,50-200,7.87,1800000,13500
KEF,MXP,narrowbody-mixed,narrowbody,narrowbody,2807,<50,17.4,196000,860
KEF,MXP,narrowbody-mixed,narrowbody,narrowbody,2807,50-200,8.13,2850000,24500
KEF,VIE,narrowbody-mixed,narrowbody,narrowbody,2929,50-200,8.05,1740000,14400
LBA,CLJ,narrowbody-mixed,narrowbody,narrowbody,1947,<50,17.8,1670000,9460
LBA,CLJ,narrowbody-mixed,narrowbody,narrowbody,1947,<50,22.3,1600000,7310
LBA,OTP,narrowbody-mixed,narrowbody,narrowbody,2243,<50,17.5,1340000,6660
LBA,OTP,narrowbody-mixed,narrowbody,narrowbody,2243,50-200,21.9,4370000,17400
LCA,CLJ,narrowbody-mixed,narrowbody,narrowbody,1563,50-200,18,1860000,12900
LCA,CLJ,narrowbody-mixed,narrowbody,narrowbody,1563,<50,22.5,423000,2360
LCA,FCO,narrowbody-mixed,narrowbody,narrowbody,2010,50-200,22.2,3170000,14000
LCA,IAS,narrowbody-mixed,narrowbody,narrowbody,1455,<50,18.1,474000,3440
LCA,IAS,narrowbody-mixed,narrowbody,narrowbody,1455,50-200,22.7,1780000,10500
LCA,OTP,narrowbody-mixed,narrowbody,narrowbody,1254,50-200,18.5,1510000,12700
LCA,OTP,narrowbody-mixed,narrowbody,narrowbody,1254,50-200,23.1,2530000,17000
LCA,SCV,narrowbody-mixed,narrowbody,narrowbody,1547,50-200,18,1480000,10300
LCA,VIE,narrowbody-mixed,narrowbody,narrowbody,2034,<50,22.2,226000,1080
LGW,FCO,narrowbody-mixed,narrowbody,narrowbody,1402,200-500,22.8,12200000,75000
LGW,MXP,narrowbody-mixed,narrowbody,narrowbody,896,200-500,24.7,9390000,83200
LGW,NAP,narrowbody-mixed,narrowbody,narrowbody,1588,50-200,22.5,4610000,25200
LGW,OTP,narrowbody-mixed,narrowbody,narrowbody,2078,<50,17.7,1690000,9030
LGW,OTP,narrowbody-mixed,narrowbody,narrowbody,2078,50-200,22.1,8550000,36300
LGW,VCE,narrowbody-mixed,narrowbody,narrowbody,1115,50-200,23.6,4730000,35300
LGW,VIE,narrowbody-mixed,narrowbody,narrowbody,1249,200-500,23.2,13500000,91600
LIN,CTA,narrowbody-mixed,narrowbody,narrowbody,1006,<50,19.2,520000,5380
LIN,CTA,narrowbody-mixed,narrowbody,narrowbody,1006,200-500,24,11200000,90900
LIN,NAP,narrowbody-mixed,narrowbody,narrowbody,649,50-200,27,2520000,28200
LIS,OTP,narrowbody-mixed,narrowbody,narrowbody,2971,50-200,8.02,2620000,21500
LMP,FCO,narrowbody-mixed,narrowbody,narrowbody,702,<50,26.4,556000,5800
LMP,MXP,narrowbody-mixed,narrowbody,narrowbody,1172,<50,23.4,987000,7100
LPL,CLJ,narrowbody-mixed,narrowbody,narrowbody,2012,<50,17.8,1650000,9030
LPL,CLJ,narrowbody-mixed,narrowbody,narrowbody,2012,<50,22.2,313000,1290
LPL,IAS,narrowbody-mixed,narrowbody,narrowbody,2250,<50,17.5,591000,3010
LPL,IAS,narrowbody-mixed,narrowbody,narrowbody,2250,50-200,21.9,3250000,12900
LPL,OTP,narrowbody-mixed,narrowbody,narrowbody,2305,<50,17.5,1690000,8170
LPL,OTP,narrowbody-mixed,narrowbody,narrowbody,2305,50-200,21.8,3820000,14800
LTN,CLJ,narrowbody-mixed,narrowbody,narrowbody,1820,50-200,17.9,2310000,14000
LTN,CLJ,narrowbody-mixed,narrowbody,narrowbody,1820,50-200,22.3,2320000,11200
LTN,CRA,narrowbody-mixed,narrowbody,narrowbody,1973,50-200,17.8,2670000,14800
LTN,IAS,narrowbody-mixed,narrowbody,narrowbody,2071,<50,17.7,550000,3010
LTN,IAS,narrowbody-mixed,narrowbody,narrowbody,2071,50-200,22.1,5180000,22100
LTN,OTP,narrowbody-mixed,narrowbody,narrowbody,2105,200-500,22.1,11000000,46200
LTN,SBZ,narrowbody-mixed,narrowbody,narrowbody,1901,50-200,17.8,1700000,9890
LTN,TSR,narrowbody-mixed,narrowbody,narrowbody,1716,50-200,17.9,1780000,11400
LUX,FCO,narrowbody-mixed,narrowbody,narrowbody,985,50-200,24.1,1640000,13500
LUX,OTP,narrowbody-mixed,narrowbody,narrowbody,1600,<50,18,403000,2800
LUX,OTP,narrowbody-mixed,narrowbody,narrowbody,1600,<50,22.5,1690000,9240
LYS,CLJ,narrowbody-mixed,narrowbody,narrowbody,1432,50-200,18.1,1510000,11400
LYS,CLJ,narrowbody-mixed,narrowbody,narrowbody,1432,<50,22.7,553000,3220
LYS,FCO,narrowbody-mixed,narrowbody,narrowbody,719,50-200,26.2,2320000,24100
LYS,OTP,narrowbody-mixed,narrowbody,narrowbody,1648,<50,17.9,739000,4940
LYS,OTP,narrowbody-mixed,narrowbody,narrowbody,1648,50-200,22.5,2110000,11200
LYS,TIA,narrowbody-mixed,narrowbody,narrowbody,1270,50-200,18.4,1340000,11200
LYS,TIA,narrowbody-mixed,narrowbody,narrowbody,1270,<50,23.1,440000,3010
MAD,CLJ,narrowbody-mixed,narrowbody,narrowbody,2287,50-200,17.5,4760000,23200
MAD,CLJ,narrowbody-mixed,narrowbody,narrowbody,2287,<50,21.8,1450000,5590
MAD,CRA,narrowbody-mixed,narrowbody,narrowbody,2280,50-200,17.5,3630000,17800
MAD,FCO,narrowbody-mixed,narrowbody,narrowbody,1328,200-500,23,13700000,88200
MAD,IAS,narrowbody-mixed,narrowbody,narrowbody,2588,<50,17.3,1030000,4520
MAD,IAS,narrowbody-mixed,narrowbody,narrowbody,2588,50-200,8.3,1070000,9890
MAD,MXP,narrowbody-mixed,narrowbody,narrowbody,1146,50-200,23.5,5030000,36600
MAD,OTP,narrowbody-mixed,narrowbody,narrowbody,2457,<50,17.3,383000,1720
MAD,OTP,narrowbody-mixed,narrowbody,narrowbody,2457,200-500,21.6,12300000,45200
MAD,TIA,narrowbody-mixed,narrowbody,narrowbody,1951,<50,17.8,660000,3660
MAD,TIA,narrowbody-mixed,narrowbody,narrowbody,1951,50-200,22.3,2210000,9890
MAD,TSR,narrowbody-mixed,narrowbody,narrowbody,2094,50-200,17.7,2590000,13800
